1.200000000000000000e+01 1.051696014404296875e+01 1.037543106079101562e+01 9.865427613258361816e-01 1.051696014404296875e+01 1.000000000000000000e+00 2.500000000000000000e-01 6.583268642425537109e-01 2.778146564960479736e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00
1.300000000000000000e+01 3.453800201416015625e+00 3.453797101974487305e+00 9.999991059303283691e-01 3.453800201416015625e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500011622905731201e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01
1.400000000000000000e+01 8.596681594848632812e+00 8.596683502197265625e+00 1.000000238418579102e+00 8.596681594848632812e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01
1.500000000000000000e+01 2.194158554077148438e+00 2.126745700836181641e+00 9.692761898040771484e-01 2.126745700836181641e+00 9.692761898040771484e-01 2.500000000000000000e-01 2.500000000000000000e-01 9.999998807907104492e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01
1.600000000000000000e+01 1.522687077522277832e+00 1.519360423088073730e+00 9.978152513504028320e-01 1.522687077522277832e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.537906169891357422e-01 9.999860525131225586e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e-01
1.700000000000000000e+01 3.801520586013793945e+00 3.801162958145141602e+00 9.999059438705444336e-01 3.801520586013793945e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.596387863159179688e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01
1.800000000000000000e+01 7.426744461059570312e+00 7.282897949218750000e+00 9.806312918663024902e-01 7.281550407409667969e+00 9.804498553276062012e-01 2.546984553337097168e-01 2.500000000000000000e-01 2.500000000000000000e-01 9.999999403953552246e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e-01
1.900000000000000000e+01 5.654067516326904297e+00 5.375555992126464844e+00 9.507414102554321289e-01 5.375555038452148438e+00 9.507412314414978027e-01 2.500000000000000000e-01 2.500000000000000000e-01 9.999828338623046875e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01
2.000000000000000000e+01 2.985157251358032227e+00 2.884340763092041016e+00 9.662274122238159180e-01 2.985157012939453125e+00 9.999999403953552246e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 7.488914728164672852e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01
2.100000000000000000e+01 8.182062506675720215e-01 8.135641217231750488e-01 9.943264722824096680e-01 8.135641217231750488e-01 9.943264722824096680e-01 2.500037252902984619e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01
